id,depaAirport,arriAirport,td,ta
ddh_12365,RRES,ZLEQ,2025/5/3 7:08,2025/5/3 9:18
ddh_12366,RRES,ZLEQ,2025/5/4 7:08,2025/5/4 9:18
ddh_12367,RRES,ZLEQ,2025/5/5 7:08,2025/5/5 9:18
ddh_12368,RRES,ZLEQ,2025/5/6 7:08,2025/5/6 9:18
ddh_12369,RRES,ZLEQ,2025/5/7 7:08,2025/5/7 9:18
ddh_12371,RRES,ZLEQ,2025/4/29 11:49,2025/4/29 14:16
ddh_12372,RRES,ZLEQ,2025/4/30 11:49,2025/4/30 14:16
ddh_12373,RRES,ZLEQ,2025/5/1 11:49,2025/5/1 14:16
ddh_12374,RRES,ZLEQ,2025/5/2 11:49,2025/5/2 14:16
ddh_12375,RRES,ZLEQ,2025/5/3 11:49,2025/5/3 14:16
ddh_12376,RRES,ZLEQ,2025/5/4 11:49,2025/5/4 14:16
ddh_12377,RRES,ZLEQ,2025/5/5 11:49,2025/5/5 14:16
ddh_12378,RRES,ZLEQ,2025/5/6 11:49,2025/5/6 14:16
ddh_12379,RRES,ZLEQ,2025/5/7 11:49,2025/5/7 14:16
ddh_12381,ZLEQ,TATC,2025/4/29 13:33,2025/4/29 17:43
ddh_12382,ZLEQ,TATC,2025/4/30 13:33,2025/4/30 17:43
ddh_12383,ZLEQ,TATC,2025/5/1 13:33,2025/5/1 17:43
ddh_12384,ZLEQ,TATC,2025/5/2 13:33,2025/5/2 17:43
ddh_12385,ZLEQ,TATC,2025/5/3 13:33,2025/5/3 17:43
ddh_12386,ZLEQ,TATC,2025/5/4 13:33,2025/5/4 17:43
ddh_12387,ZLEQ,TATC,2025/5/5 13:33,2025/5/5 17:43
ddh_12388,ZLEQ,TATC,2025/5/6 13:33,2025/5/6 17:43
ddh_12389,ZLEQ,TATC,2025/5/7 13:33,2025/5/7 17:43
ddh_12391,RRES,VIOC,2025/4/29 14:46,2025/4/29 17:28
ddh_12392,RRES,VIOC,2025/4/30 14:46,2025/4/30 17:28
ddh_12393,RRES,VIOC,2025/5/1 14:46,2025/5/1 17:28
ddh_12394,RRES,VIOC,2025/5/2 14:46,2025/5/2 17:28
ddh_12395,RRES,VIOC,2025/5/3 14:46,2025/5/3 17:28
ddh_12396,RRES,VIOC,2025/5/4 14:46,2025/5/4 17:28
ddh_12397,RRES,VIOC,2025/5/5 14:46,2025/5/5 17:28
ddh_12398,RRES,VIOC,2025/5/6 14:46,2025/5/6 17:28
ddh_12399,RRES,VIOC,2025/5/7 14:46,2025/5/7 17:28
ddh_12401,RTHW,NDUJ,2025/4/29 16:15,2025/4/29 18:55
ddh_12402,RTHW,NDUJ,2025/4/30 16:15,2025/4/30 18:55
ddh_12403,RTHW,NDUJ,2025/5/1 16:15,2025/5/1 18:55
ddh_12404,RTHW,NDUJ,2025/5/2 16:15,2025/5/2 18:55
ddh_12405,RTHW,NDUJ,2025/5/3 16:15,2025/5/3 18:55
ddh_12406,RTHW,NDUJ,2025/5/4 16:15,2025/5/4 18:55
ddh_12407,RTHW,NDUJ,2025/5/5 16:15,2025/5/5 18:55
ddh_12408,RTHW,NDUJ,2025/5/6 16:15,2025/5/6 18:55
ddh_12409,RTHW,NDUJ,2025/5/7 16:15,2025/5/7 18:55
ddh_12411,TATC,ZLEQ,2025/4/29 9:12,2025/4/29 13:17
ddh_12412,TATC,ZLEQ,2025/4/30 9:12,2025/4/30 13:17
ddh_12413,TATC,ZLEQ,2025/5/1 9:12,2025/5/1 13:17
ddh_12414,TATC,ZLEQ,2025/5/2 9:12,2025/5/2 13:17
ddh_12415,TATC,ZLEQ,2025/5/3 9:12,2025/5/3 13:17
ddh_12416,TATC,ZLEQ,2025/5/4 9:12,2025/5/4 13:17
ddh_12417,TATC,ZLEQ,2025/5/5 9:12,2025/5/5 13:17
ddh_12418,TATC,ZLEQ,2025/5/6 9:12,2025/5/6 13:17
ddh_12419,TATC,ZLEQ,2025/5/7 9:12,2025/5/7 13:17
ddh_12421,RRES,VIOC,2025/4/29 8:21,2025/4/29 10:03
ddh_12422,RRES,VIOC,2025/4/30 8:21,2025/4/30 10:03
ddh_12423,RRES,VIOC,2025/5/1 8:21,2025/5/1 10:03
ddh_12424,RRES,VIOC,2025/5/2 8:21,2025/5/2 10:03
ddh_12425,RRES,VIOC,2025/5/3 8:21,2025/5/3 10:03
ddh_12426,RRES,VIOC,2025/5/4 8:21,2025/5/4 10:03
ddh_12427,RRES,VIOC,2025/5/5 8:21,2025/5/5 10:03
ddh_12428,RRES,VIOC,2025/5/6 8:21,2025/5/6 10:03
ddh_12429,RRES,VIOC,2025/5/7 8:21,2025/5/7 10:03
ddh_12431,TATC,ZLEQ,2025/4/29 13:06,2025/4/29 16:30
ddh_12432,TATC,ZLEQ,2025/4/30 13:06,2025/4/30 16:30
ddh_12433,TATC,ZLEQ,2025/5/1 13:06,2025/5/1 16:30
ddh_12434,TATC,ZLEQ,2025/5/2 13:06,2025/5/2 16:30
ddh_12435,TATC,ZLEQ,2025/5/3 13:06,2025/5/3 16:30
ddh_12436,TATC,ZLEQ,2025/5/4 13:06,2025/5/4 16:30
ddh_12437,TATC,ZLEQ,2025/5/5 13:06,2025/5/5 16:30
ddh_12438,TATC,ZLEQ,2025/5/6 13:06,2025/5/6 16:30
ddh_12439,TATC,ZLEQ,2025/5/7 13:06,2025/5/7 16:30
ddh_12441,ZLEQ,RRES,2025/4/29 13:55,2025/4/29 15:12
ddh_12442,ZLEQ,RRES,2025/4/30 13:55,2025/4/30 15:12
ddh_12443,ZLEQ,RRES,2025/5/1 13:55,2025/5/1 15:12
ddh_12444,ZLEQ,RRES,2025/5/2 13:55,2025/5/2 15:12
ddh_12445,ZLEQ,RRES,2025/5/3 13:55,2025/5/3 15:12
ddh_12446,ZLEQ,RRES,2025/5/4 13:55,2025/5/4 15:12
ddh_12447,ZLEQ,RRES,2025/5/5 13:55,2025/5/5 15:12
ddh_12448,ZLEQ,RRES,2025/5/6 13:55,2025/5/6 15:12
ddh_12449,ZLEQ,RRES,2025/5/7 13:55,2025/5/7 15:12
ddh_12451,XKVP,ENDP,2025/4/29 16:37,2025/4/29 18:52
ddh_12452,XKVP,ENDP,2025/4/30 16:37,2025/4/30 18:52
ddh_12453,XKVP,ENDP,2025/5/1 16:37,2025/5/1 18:52
ddh_12454,XKVP,ENDP,2025/5/2 16:37,2025/5/2 18:52
ddh_12455,XKVP,ENDP,2025/5/3 16:37,2025/5/3 18:52
ddh_12456,XKVP,ENDP,2025/5/4 16:37,2025/5/4 18:52
ddh_12457,XKVP,ENDP,2025/5/5 16:37,2025/5/5 18:52
ddh_12458,XKVP,ENDP,2025/5/6 16:37,2025/5/6 18:52
ddh_12459,XKVP,ENDP,2025/5/7 16:37,2025/5/7 18:52
ddh_12461,ZLEQ,TATC,2025/4/29 17:56,2025/4/29 21:59
ddh_12462,ZLEQ,TATC,2025/4/30 17:56,2025/4/30 21:59
ddh_12463,ZLEQ,TATC,2025/5/1 17:56,2025/5/1 21:59
ddh_12464,ZLEQ,TATC,2025/5/2 17:56,2025/5/2 21:59
ddh_12465,ZLEQ,TATC,2025/5/3 17:56,2025/5/3 21:59
ddh_12466,ZLEQ,TATC,2025/5/4 17:56,2025/5/4 21:59
ddh_12467,ZLEQ,TATC,2025/5/5 17:56,2025/5/5 21:59
ddh_12468,ZLEQ,TATC,2025/5/6 17:56,2025/5/6 21:59
ddh_12469,ZLEQ,TATC,2025/5/7 17:56,2025/5/7 21:59
ddh_12471,SLPJ,VIOC,2025/4/29 17:10,2025/4/29 19:00
ddh_12472,SLPJ,VIOC,2025/4/30 17:10,2025/4/30 19:00
ddh_12473,SLPJ,VIOC,2025/5/1 17:10,2025/5/1 19:00
ddh_12474,SLPJ,VIOC,2025/5/2 17:10,2025/5/2 19:00
ddh_12475,SLPJ,VIOC,2025/5/3 17:10,2025/5/3 19:00
ddh_12476,SLPJ,VIOC,2025/5/4 17:10,2025/5/4 19:00
ddh_12477,SLPJ,VIOC,2025/5/5 17:10,2025/5/5 19:00
ddh_12478,SLPJ,VIOC,2025/5/6 17:10,2025/5/6 19:00
ddh_12479,SLPJ,VIOC,2025/5/7 17:10,2025/5/7 19:00
ddh_12481,VIOC,TATC,2025/4/29 17:57,2025/4/29 21:59
ddh_12482,VIOC,TATC,2025/4/30 17:57,2025/4/30 21:59
ddh_12483,VIOC,TATC,2025/5/1 17:57,2025/5/1 21:59
ddh_12484,VIOC,TATC,2025/5/2 17:57,2025/5/2 21:59
ddh_12485,VIOC,TATC,2025/5/3 17:57,2025/5/3 21:59
ddh_12486,VIOC,TATC,2025/5/4 17:57,2025/5/4 21:59
ddh_12487,VIOC,TATC,2025/5/5 17:57,2025/5/5 21:59
ddh_12488,VIOC,TATC,2025/5/6 17:57,2025/5/6 21:59
ddh_12489,VIOC,TATC,2025/5/7 17:57,2025/5/7 21:59
ddh_12491,ENDP,XKVP,2025/4/29 19:40,2025/4/29 22:19
ddh_12492,ENDP,XKVP,2025/4/30 19:40,2025/4/30 22:19
ddh_12493,ENDP,XKVP,2025/5/1 19:40,2025/5/1 22:19
ddh_12494,ENDP,XKVP,2025/5/2 19:40,2025/5/2 22:19
ddh_12495,ENDP,XKVP,2025/5/3 19:40,2025/5/3 22:19
ddh_12496,ENDP,XKVP,2025/5/4 19:40,2025/5/4 22:19
ddh_12497,ENDP,XKVP,2025/5/5 19:40,2025/5/5 22:19
ddh_12498,ENDP,XKVP,2025/5/6 19:40,2025/5/6 22:19
ddh_12499,ENDP,XKVP,2025/5/7 19:40,2025/5/7 22:19
ddh_12501,CVBE,ZLEQ,2025/4/29 16:41,2025/4/29 18:27
ddh_12502,CVBE,ZLEQ,2025/4/30 16:41,2025/4/30 18:27
ddh_12503,CVBE,ZLEQ,2025/5/1 16:41,2025/5/1 18:27
ddh_12504,CVBE,ZLEQ,2025/5/2 16:41,2025/5/2 18:27
ddh_12505,CVBE,ZLEQ,2025/5/3 16:41,2025/5/3 18:27
ddh_12506,CVBE,ZLEQ,2025/5/4 16:41,2025/5/4 18:27
ddh_12507,CVBE,ZLEQ,2025/5/5 16:41,2025/5/5 18:27
ddh_12508,CVBE,ZLEQ,2025/5/6 16:41,2025/5/6 18:27
ddh_12509,CVBE,ZLEQ,2025/5/7 16:41,2025/5/7 18:27
ddh_12511,TATC,ZLEQ,2025/4/29 12:28,2025/4/29 16:49
ddh_12512,TATC,ZLEQ,2025/4/30 12:28,2025/4/30 16:49
ddh_12513,TATC,ZLEQ,2025/5/1 12:28,2025/5/1 16:49
ddh_12514,TATC,ZLEQ,2025/5/2 12:28,2025/5/2 16:49
ddh_12515,TATC,ZLEQ,2025/5/3 12:28,2025/5/3 16:49
ddh_12516,TATC,ZLEQ,2025/5/4 12:28,2025/5/4 16:49
ddh_12517,TATC,ZLEQ,2025/5/5 12:28,2025/5/5 16:49
ddh_12518,TATC,ZLEQ,2025/5/6 12:28,2025/5/6 16:49
ddh_12519,TATC,ZLEQ,2025/5/7 12:28,2025/5/7 16:49
ddh_12521,ZLEQ,RTWL,2025/4/29 13:00,2025/4/29 15:30
ddh_12522,ZLEQ,RTWL,2025/4/30 13:00,2025/4/30 15:30
ddh_12523,ZLEQ,RTWL,2025/5/1 13:00,2025/5/1 15:30
ddh_12524,ZLEQ,RTWL,2025/5/2 13:00,2025/5/2 15:30
ddh_12525,ZLEQ,RTWL,2025/5/3 13:00,2025/5/3 15:30
ddh_12526,ZLEQ,RTWL,2025/5/4 13:00,2025/5/4 15:30
ddh_12527,ZLEQ,RTWL,2025/5/5 13:00,2025/5/5 15:30
ddh_12528,ZLEQ,RTWL,2025/5/6 13:00,2025/5/6 15:30
ddh_12529,ZLEQ,RTWL,2025/5/7 13:00,2025/5/7 15:30
ddh_12531,ZLEQ,ENDP,2025/4/29 7:07,2025/4/29 7:08
ddh_12532,RTWL,VIOC,2025/5/1 2:13,2025/5/1 2:14
ddh_12533,ENDP,VIOC,2025/4/29 21:06,2025/4/29 21:07
ddh_12534,ENDP,ZLEQ,2025/4/30 15:39,2025/4/30 15:40
ddh_12535,VWTX,ZLEQ,2025/4/29 17:31,2025/4/29 17:32
ddh_12536,VWSF,ZLEQ,2025/4/30 9:01,2025/4/30 9:02
ddh_12537,VWSF,ZLEQ,2025/4/29 16:31,2025/4/29 16:32
ddh_12538,ZLEQ,RRES,2025/4/29 17:31,2025/4/29 17:32
ddh_12539,JZAO,TATC,2025/4/30 20:51,2025/4/30 20:52
ddh_12540,ZLEQ,ENDP,2025/4/29 7:07,2025/4/29 7:08
ddh_12541,RTWL,VIOC,2025/5/1 2:13,2025/5/1 2:14
ddh_12542,ENDP,VIOC,2025/4/29 21:06,2025/4/29 21:07
ddh_12543,ENDP,ZLEQ,2025/4/30 15:39,2025/4/30 15:40
ddh_12544,VWTX,ZLEQ,2025/4/29 17:31,2025/4/29 17:32
ddh_12545,VWSF,ZLEQ,2025/4/30 9:01,2025/4/30 9:02
ddh_12546,VWSF,ZLEQ,2025/4/29 16:31,2025/4/29 16:32
ddh_12547,ZLEQ,RRES,2025/4/29 17:31,2025/4/29 17:32
ddh_12548,JZAO,TATC,2025/4/30 20:51,2025/4/30 20:52
ddh_12549,FDOQ,VIOC,2025/4/29 12:25,2025/4/29 14:56
ddh_12550,VIOC,VIOC,2025/4/29 0:06,2025/4/29 0:37
ddh_12551,VYPF,VIOC,2025/4/29 16:50,2025/4/29 19:40
ddh_12552,VIOC,VYPF,2025/4/29 13:45,2025/4/29 16:05
ddh_12553,VRYX,VIOC,2025/4/30 0:13,2025/4/30 1:29
ddh_12554,VIOC,VRYX,2025/4/29 22:03,2025/4/29 23:18
ddh_12555,RTHW,MXYE,2025/4/29 22:16,2025/4/29 23:53
ddh_12556,VIOC,RTWL,2025/4/29 22:33,2025/4/30 0:49
ddh_12557,RCDT,VIOC,2025/4/29 18:10,2025/4/29 20:23
ddh_12558,RUYS,RCDT,2025/4/29 14:48,2025/4/29 16:35
ddh_12559,QSOX,VIOC,2025/4/29 17:09,2025/4/29 19:47
ddh_12560,VIOC,QSOX,2025/4/29 11:43,2025/4/29 14:58
ddh_12561,CGKY,VIOC,2025/4/29 23:01,2025/4/30 1:19
ddh_12562,VIOC,CGKY,2025/4/29 17:48,2025/4/29 20:44
ddh_12563,VIOC,YTYE,2025/4/29 21:49,2025/4/30 2:21
ddh_12564,YTYE,VIOC,2025/4/29 3:46,2025/4/29 7:48
ddh_12565,VIOC,GDHI,2025/4/29 13:09,2025/4/29 15:07
ddh_12566,ZWFQ,SLPJ,2025/4/29 6:54,2025/4/29 10:08
ddh_12567,GDHI,VIOC,2025/4/29 12:10,2025/4/29 14:27
ddh_12568,SLPJ,ZWFQ,2025/4/29 2:04,2025/4/29 5:41
ddh_12569,NBZS,VIOC,2025/4/29 22:06,2025/4/30 7:41
ddh_12570,VIOC,GDHI,2025/4/29 8:55,2025/4/29 10:52
ddh_12571,NUGQ,VIOC,2025/4/29 21:14,2025/4/30 6:23
ddh_12572,QOPD,NUGQ,2025/4/29 11:59,2025/4/29 18:39
ddh_12573,NVOI,NBZS,2025/4/29 16:26,2025/4/29 19:59
ddh_12574,GDHI,VIOC,2025/4/29 23:35,2025/4/30 1:42
ddh_12575,STGW,VIOC,2025/4/29 21:29,2025/4/30 0:01
ddh_12576,VIOC,QOPD,2025/4/29 6:01,2025/4/29 10:00
ddh_12577,VIOC,NVOI,2025/4/29 6:04,2025/4/29 14:03
ddh_12578,VIOC,GDHI,2025/4/29 19:46,2025/4/29 21:37
ddh_12579,KKTS,SLPJ,2025/4/29 5:25,2025/4/29 7:08
ddh_12580,XQRZ,VIOC,2025/4/29 18:05,2025/4/29 22:21
ddh_12581,SLPJ,KKTS,2025/4/29 1:58,2025/4/29 3:56
ddh_12582,GDHI,VIOC,2025/4/29 19:29,2025/4/29 21:48
ddh_12583,VIOC,XQRZ,2025/4/29 9:52,2025/4/29 14:54
ddh_12584,VIOC,GDHI,2025/4/29 15:25,2025/4/29 17:24
ddh_12585,DIUP,SLPJ,2025/4/29 16:42,2025/4/29 18:36
ddh_12586,SLPJ,DIUP,2025/4/29 13:03,2025/4/29 15:08
ddh_12587,GDHI,VIOC,2025/4/29 16:25,2025/4/29 18:35
ddh_12588,AHZP,VIOC,2025/4/29 18:06,2025/4/29 20:14
ddh_12589,VIOC,STGW,2025/4/29 6:43,2025/4/29 8:53
ddh_12590,MTLP,VIOC,2025/4/29 12:12,2025/4/29 15:09
ddh_12591,AICJ,VIOC,2025/4/29 18:04,2025/4/29 20:49
ddh_12592,FDOQ,VIOC,2025/4/29 23:02,2025/4/30 1:25
ddh_12593,VIOC,MTLP,2025/4/29 8:13,2025/4/29 10:23
ddh_12594,STGW,VIOC,2025/4/29 18:49,2025/4/29 21:17
ddh_12595,VIOC,AICJ,2025/4/29 15:00,2025/4/29 17:22
ddh_12596,VIOC,FDOQ,2025/4/29 20:06,2025/4/29 22:07
ddh_12597,XVFW,VIOC,2025/4/29 8:33,2025/4/29 10:59
ddh_12598,VIOC,XVFW,2025/4/29 21:34,2025/4/29 23:31
ddh_12599,STGW,VIOC,2025/4/29 13:02,2025/4/29 15:33
ddh_12600,MTLP,VIOC,2025/4/29 19:50,2025/4/29 22:45
ddh_12601,XVFW,VIOC,2025/4/29 16:40,2025/4/29 18:51
ddh_12602,VIOC,STGW,2025/4/29 18:11,2025/4/29 20:18
ddh_12603,MTLP,RRES,2025/4/29 19:18,2025/4/29 21:51
ddh_12604,VIOC,STGW,2025/4/29 15:18,2025/4/29 17:19
ddh_12605,VIOC,MTLP,2025/4/29 15:28,2025/4/29 17:39
ddh_12606,RRES,MTLP,2025/4/29 15:28,2025/4/29 17:21
ddh_12607,VIOC,XVFW,2025/4/29 13:29,2025/4/29 15:27
ddh_12608,MTLP,VIOC,2025/4/29 13:22,2025/4/29 16:22
ddh_12609,XVFW,VIOC,2025/4/29 11:40,2025/4/29 13:58
ddh_12610,VIOC,STGW,2025/4/29 9:24,2025/4/29 11:49
ddh_12611,MTLP,RRES,2025/4/29 11:31,2025/4/29 14:06
ddh_12612,VIOC,MTLP,2025/4/29 9:15,2025/4/29 11:25
ddh_12613,STGW,VIOC,2025/4/29 10:46,2025/4/29 13:18
ddh_12614,RRES,MTLP,2025/4/29 7:25,2025/4/29 9:27
ddh_12615,VIOC,XVFW,2025/4/29 8:23,2025/4/29 10:17
ddh_12616,VIOC,AHZP,2025/4/29 15:03,2025/4/29 16:50
ddh_12617,ENDP,VIOC,2025/4/29 11:13,2025/4/29 13:54
ddh_12618,VWSF,VIOC,2025/4/29 17:38,2025/4/29 20:09
ddh_12619,WCBM,VIOC,2025/4/29 20:20,2025/4/29 22:59
ddh_12620,VIOC,VWSF,2025/4/29 13:49,2025/4/29 16:12
ddh_12621,VIOC,ENDP,2025/4/29 7:18,2025/4/29 9:28
ddh_12622,VIOC,VWSF,2025/4/29 18:41,2025/4/29 20:53
ddh_12623,VIOC,WCBM,2025/4/29 16:10,2025/4/29 18:22
ddh_12624,VWSF,VIOC,2025/4/29 13:46,2025/4/29 16:11
ddh_12625,EFSS,VIOC,2025/4/29 22:19,2025/4/30 0:48
ddh_12626,VWSF,VIOC,2025/4/29 19:50,2025/4/29 22:19
ddh_12627,WCBM,VIOC,2025/4/29 13:03,2025/4/29 15:42
ddh_12628,VIOC,VWSF,2025/4/29 17:51,2025/4/29 20:01
ddh_12629,VIOC,EFSS,2025/4/29 18:53,2025/4/29 21:03
ddh_12630,VIOC,VWSF,2025/4/29 9:45,2025/4/29 11:49
ddh_12631,VIOC,WCBM,2025/4/29 8:20,2025/4/29 10:33
ddh_12632,AVSX,VIOC,2025/4/29 12:09,2025/4/29 14:59
ddh_12633,VIOC,VWTX,2025/4/29 11:08,2025/4/29 12:07
ddh_12634,ENDP,VIOC,2025/4/29 9:28,2025/4/29 12:05
ddh_12635,VIOC,AVSX,2025/4/29 8:21,2025/4/29 10:56
ddh_12636,VWSF,VIOC,2025/4/29 7:06,2025/4/29 9:37
ddh_12637,JZAO,VIOC,2025/4/29 23:14,2025/4/30 1:46
ddh_12638,VIOC,ENDP,2025/4/29 18:24,2025/4/29 20:34
ddh_12639,VIOC,JZAO,2025/4/29 19:52,2025/4/29 22:01
ddh_12640,VWSF,VIOC,2025/4/29 7:51,2025/4/29 10:15
ddh_12641,VIOC,VWSF,2025/4/29 15:32,2025/4/29 17:52
ddh_12642,JZAO,VIOC,2025/4/29 10:17,2025/4/29 13:22
ddh_12643,ENDP,VIOC,2025/4/29 20:00,2025/4/29 22:40
ddh_12644,VWTX,VIOC,2025/4/29 13:15,2025/4/29 14:02
ddh_12645,VIOC,VWSF,2025/4/29 20:34,2025/4/29 22:59
ddh_12646,VIOC,JZAO,2025/4/29 6:19,2025/4/29 8:54
ddh_12647,VIOC,ENDP,2025/4/29 15:43,2025/4/29 17:48
ddh_12648,VWSF,VIOC,2025/4/29 21:58,2025/4/30 0:21
ddh_12649,MXYE,RRES,2025/4/29 10:36,2025/4/29 12:35
ddh_12650,DQUC,VIOC,2025/4/29 10:25,2025/4/29 12:56
ddh_12651,RRES,VWSF,2025/4/29 7:22,2025/4/29 9:27
ddh_12652,VIOC,STEC,2025/4/29 18:13,2025/4/29 20:13
ddh_12653,RRES,MXYE,2025/4/29 7:17,2025/4/29 8:58
ddh_12654,DQUC,VIOC,2025/4/29 20:41,2025/4/29 23:16
ddh_12655,VIOC,DQUC,2025/4/29 6:45,2025/4/29 8:55
ddh_12656,SOBS,VIOC,2025/4/29 10:14,2025/4/29 12:15
ddh_12657,KYFK,VIOC,2025/4/29 9:54,2025/4/29 11:39
ddh_12658,VIOC,VWSF,2025/4/29 7:43,2025/4/29 9:53
ddh_12659,VIOC,VWTX,2025/4/29 16:15,2025/4/29 17:30
ddh_12660,STEC,VIOC,2025/4/29 12:52,2025/4/29 15:02
ddh_12661,VIOC,KYFK,2025/4/29 7:10,2025/4/29 8:36
ddh_12662,VIOC,SOBS,2025/4/29 7:32,2025/4/29 9:17
ddh_12663,VWSF,RRES,2025/4/29 23:15,2025/4/30 1:41
ddh_12664,HYRM,VIOC,2025/4/29 19:03,2025/4/29 21:14
ddh_12665,VIOC,HYRM,2025/4/29 15:30,2025/4/29 17:35
ddh_12666,RRES,VWSF,2025/4/29 17:19,2025/4/29 19:23
ddh_12667,MXYE,RRES,2025/4/29 20:54,2025/4/29 22:51
ddh_12668,VWSF,VIOC,2025/4/29 11:42,2025/4/29 14:06
ddh_12669,DHUW,VIOC,2025/4/29 16:17,2025/4/29 18:08
ddh_12670,VWSF,RRES,2025/4/29 18:46,2025/4/29 21:09
ddh_12671,RRES,MXYE,2025/4/29 17:39,2025/4/29 19:27
ddh_12672,VIOC,DHUW,2025/4/29 13:24,2025/4/29 15:02
ddh_12673,RRES,VWSF,2025/4/29 15:08,2025/4/29 17:18
ddh_12674,MXYE,RRES,2025/4/29 17:29,2025/4/29 19:28
ddh_12675,VWSF,RRES,2025/4/29 11:10,2025/4/29 13:30
ddh_12676,RRES,MXYE,2025/4/29 14:22,2025/4/29 16:11
ddh_12677,VIOC,DQUC,2025/4/29 16:59,2025/4/29 19:14
ddh_12678,STEC,VIOC,2025/4/29 21:36,2025/4/29 23:39
ddh_12679,VIOC,RTWL,2025/4/29 18:31,2025/4/29 20:47
ddh_12680,VIOC,JFEE,2025/4/29 17:25,2025/4/29 19:30
ddh_12681,VIOC,SLPJ,2025/4/29 17:59,2025/4/29 19:32
ddh_12682,VIOC,XQWL,2025/4/29 16:53,2025/4/29 18:23
ddh_12683,JFEE,RRES,2025/4/29 6:57,2025/4/29 8:43
ddh_12684,AICJ,VIOC,2025/4/29 12:04,2025/4/29 14:49
ddh_12685,JFEE,VIOC,2025/4/29 10:40,2025/4/29 12:36
ddh_12686,AXWS,VIOC,2025/4/29 23:46,2025/4/30 2:02
ddh_12687,XQWL,VIOC,2025/4/29 10:56,2025/4/29 12:31
ddh_12688,RRES,JFEE,2025/4/29 22:08,2025/4/29 23:53
ddh_12689,VIOC,JFEE,2025/4/29 7:03,2025/4/29 8:59
ddh_12690,VIOC,AXWS,2025/4/29 20:48,2025/4/29 23:03
ddh_12691,VIOC,XQWL,2025/4/29 8:01,2025/4/29 9:39
ddh_12692,JFEE,RRES,2025/4/29 13:41,2025/4/29 15:31
ddh_12693,JFEE,VIOC,2025/4/29 9:27,2025/4/29 11:29
ddh_12694,MXYE,VIOC,2025/4/29 8:47,2025/4/29 10:54
ddh_12695,UDGM,VIOC,2025/4/29 22:33,2025/4/30 0:45
ddh_12696,RRES,JFEE,2025/4/29 10:23,2025/4/29 11:59
ddh_12697,VIOC,JFEE,2025/4/29 13:31,2025/4/29 15:40
ddh_12698,VIOC,UDGM,2025/4/29 19:18,2025/4/29 21:23
ddh_12699,JFEE,RRES,2025/4/29 19:10,2025/4/29 20:52
ddh_12700,JFEE,VIOC,2025/4/29 14:19,2025/4/29 16:17
ddh_12701,NDUJ,VIOC,2025/4/29 19:56,2025/4/29 21:42
ddh_12702,VIOC,STEC,2025/4/29 9:39,2025/4/29 11:40
ddh_12703,RRES,JFEE,2025/4/29 15:48,2025/4/29 17:35
ddh_12704,VIOC,JFEE,2025/4/29 10:51,2025/4/29 12:57
ddh_12705,VWTX,VIOC,2025/4/29 7:33,2025/4/29 8:20
ddh_12706,VIOC,NDUJ,2025/4/29 17:03,2025/4/29 18:39
ddh_12707,JFEE,VIOC,2025/4/29 20:49,2025/4/29 22:54
ddh_12708,SLPJ,VIOC,2025/4/29 21:04,2025/4/29 22:39
ddh_12709,XQWL,VIOC,2025/4/29 20:18,2025/4/29 22:01
ddh_12710,RTWL,VIOC,2025/4/29 22:17,2025/4/30 0:24
ddh_12711,VIOC,MXYE,2025/4/29 12:20,2025/4/29 14:30
ddh_12712,VIOC,KCUC,2025/4/29 9:52,2025/4/29 11:39
ddh_12713,RTHW,VIOC,2025/4/29 14:42,2025/4/29 15:44
ddh_12714,RRES,WUZI,2025/4/29 6:49,2025/4/29 9:07
ddh_12715,KCUC,VIOC,2025/4/29 12:28,2025/4/29 13:57
ddh_12716,MXYE,VIOC,2025/4/29 10:30,2025/4/29 12:38
ddh_12717,KCUC,VIOC,2025/4/29 9:44,2025/4/29 11:14
ddh_12718,VIOC,RTHW,2025/4/29 6:32,2025/4/29 7:41
ddh_12719,MXYE,VIOC,2025/4/29 20:02,2025/4/29 22:12
ddh_12720,VIOC,MXYE,2025/4/29 6:39,2025/4/29 8:37
ddh_12721,VIOC,WUZI,2025/4/29 9:04,2025/4/29 11:16
ddh_12722,DTEM,VIOC,2025/4/29 9:19,2025/4/29 10:35
ddh_12723,WUZI,VIOC,2025/4/29 20:02,2025/4/29 21:46
ddh_12724,VIOC,DTEM,2025/4/29 6:56,2025/4/29 8:12
ddh_12725,MXYE,VIOC,2025/4/29 16:43,2025/4/29 18:59
ddh_12726,VIOC,WUZI,2025/4/29 16:30,2025/4/29 18:31
ddh_12727,WUZI,VIOC,2025/4/29 11:26,2025/4/29 13:08
ddh_12728,VIOC,MXYE,2025/4/29 20:21,2025/4/29 22:28
ddh_12729,VIOC,MXYE,2025/4/29 16:40,2025/4/29 18:42
ddh_12730,VIOC,WUZI,2025/4/29 7:48,2025/4/29 9:57
ddh_12731,WUZI,RRES,2025/4/29 19:50,2025/4/29 22:06
ddh_12732,WUZI,VIOC,2025/4/29 19:45,2025/4/29 21:26
ddh_12733,VIOC,MXYE,2025/4/29 13:18,2025/4/29 15:23
ddh_12734,VIOC,WUZI,2025/4/29 15:58,2025/4/29 18:13
ddh_12735,RRES,WUZI,2025/4/29 9:53,2025/4/29 12:35
ddh_12736,MXYE,VIOC,2025/4/29 15:42,2025/4/29 17:48
