id,depaAirport,arriAirport,td,ta
ddh_100715,GLHV,DOMU,2025/6/5 21:10,2025/6/5 23:15
ddh_100716,VOXP,DOMU,2025/5/30 20:30,2025/5/30 22:30
ddh_100717,GLHV,VWIM,2025/6/5 8:25,2025/6/5 10:45
ddh_100718,HZPW,IEMU,2025/6/5 8:30,2025/6/5 12:05
ddh_100719,EYWR,BBZB,2025/6/5 19:00,2025/6/5 20:45
ddh_100720,BBZB,EYWR,2025/6/5 21:50,2025/6/5 23:55
ddh_100721,FVJZ,AAHN,2025/6/5 21:25,2025/6/6 0:05
ddh_100722,XCHB,EYWR,2025/6/5 21:50,2025/6/5 23:55
ddh_100723,DOMU,SFRI,2025/6/5 18:35,2025/6/5 21:00
ddh_100724,SFRI,DOMU,2025/6/5 22:00,2025/6/6 0:20
ddh_100725,EYWR,KKME,2025/5/30 7:50,2025/5/30 10:15
ddh_100726,NLLA,HZPW,2025/5/30 11:55,2025/5/30 15:00
ddh_100727,OETZ,VGVC,2025/5/27 16:20,2025/5/27 19:35
ddh_100728,HZPW,OXSQ,2025/5/27 7:30,2025/5/27 9:25
ddh_100729,ZJCG,VOXP,2025/5/27 13:25,2025/5/27 15:20
ddh_100730,PNNF,OETZ,2025/5/27 11:55,2025/5/27 15:15
ddh_100731,KKME,EYWR,2025/5/27 11:20,2025/5/27 13:50
ddh_100732,YITW,DOMU,2025/5/27 11:55,2025/5/27 14:25
ddh_100733,DOMU,WKDC,2025/5/27 8:25,2025/5/27 11:55
ddh_100734,OETZ,ZJCG,2025/5/27 15:00,2025/5/27 16:40
ddh_100735,HEJY,EYWR,2025/5/27 12:45,2025/5/27 15:55
ddh_100736,OXSQ,NLLA,2025/5/27 8:50,2025/5/27 11:20
ddh_100737,SFRI,LLZL,2025/5/27 16:20,2025/5/27 18:15
ddh_100738,KKME,ZJCG,2025/5/27 18:10,2025/5/27 19:45
ddh_100739,AAHN,IAYH,2025/5/27 17:10,2025/5/27 19:40
ddh_100740,QGSX,GLHV,2025/5/27 20:15,2025/5/27 22:55
ddh_100741,UCKP,VWIM,2025/5/27 19:10,2025/5/27 21:20
ddh_100742,PNNF,LLZL,2025/5/27 21:05,2025/5/28 0:15
ddh_100743,LFOL,EYWR,2025/5/27 13:00,2025/5/27 15:35
ddh_100744,HIUP,LLZL,2025/5/27 10:00,2025/5/27 12:00
ddh_100745,EYWR,NLLA,2025/5/27 18:40,2025/5/27 20:45
ddh_100746,HZPW,NLLA,2025/5/30 12:00,2025/5/30 14:45
ddh_100747,NLLA,EYWR,2025/6/2 13:20,2025/6/2 15:25
ddh_100748,GLHV,AAHN,2025/5/28 10:55,2025/5/28 12:45
ddh_100749,AAHN,DSQK,2025/5/28 13:35,2025/5/28 15:15
ddh_100750,GLHV,VWIM,2025/5/28 13:55,2025/5/28 16:20
ddh_100751,DOMU,NLLA,2025/6/2 7:00,2025/6/2 10:00
ddh_100752,HZPW,OKJK,2025/5/28 8:15,2025/5/28 10:50
ddh_100753,XCHB,OKJK,2025/5/28 14:15,2025/5/28 15:25
ddh_100754,KKME,OETZ,2025/5/28 19:30,2025/5/28 22:20
ddh_100755,XLHA,DOMU,2025/5/28 20:15,2025/5/28 23:05
ddh_100756,XCHB,HUYM,2025/5/28 8:35,2025/5/28 9:55
ddh_100757,XLOC,HZPW,2025/5/28 17:30,2025/5/28 19:25
ddh_100758,DOMU,VOXP,2025/5/28 17:30,2025/5/28 19:25
ddh_100759,DOMU,BBZB,2025/5/28 9:10,2025/5/28 11:50
ddh_100760,FVJZ,EYWR,2025/5/28 21:00,2025/5/28 23:20
ddh_100761,EYWR,LFOL,2025/5/28 9:15,2025/5/28 12:00
ddh_100762,YITW,EYWR,2025/6/2 12:00,2025/6/2 14:35
ddh_100763,MPYS,DOMU,2025/5/29 12:10,2025/5/29 14:45
ddh_100764,HZPW,MPYS,2025/6/1 8:10,2025/6/1 10:40
ddh_100765,YITW,DOMU,2025/6/2 11:55,2025/6/2 14:25
ddh_100766,OXSQ,OETZ,2025/5/28 7:30,2025/5/28 9:55
ddh_100767,HZPW,NBCQ,2025/5/28 13:50,2025/5/28 15:30
ddh_100768,LFOL,OXSQ,2025/5/28 18:40,2025/5/28 21:20
ddh_100769,VUWJ,DOMU,2025/5/28 16:00,2025/5/28 17:50
ddh_100770,EYWR,LFOL,2025/5/29 16:35,2025/5/29 19:20
ddh_100771,OXSQ,GLHV,2025/6/5 19:00,2025/6/5 20:50
ddh_100772,DOMU,PNNF,2025/6/5 15:30,2025/6/5 17:10
ddh_100773,XLHA,HZPW,2025/6/5 20:10,2025/6/5 22:55
ddh_100774,OETZ,DOMU,2025/6/5 12:35,2025/6/5 15:25
ddh_100775,NLLA,YITW,2025/6/5 17:45,2025/6/5 20:35
ddh_100776,PNNF,NLLA,2025/6/5 12:15,2025/6/5 15:10
ddh_100777,DOMU,NLLA,2025/6/3 15:00,2025/6/3 17:50
ddh_100778,EYWR,VGVC,2025/6/3 9:10,2025/6/3 11:35
ddh_100779,XLOC,DOMU,2025/6/3 22:05,2025/6/3 23:55
ddh_100780,DOMU,NLLA,2025/6/5 15:00,2025/6/5 17:50
ddh_100781,NLLA,DOMU,2025/6/5 18:55,2025/6/5 21:55
ddh_100782,XINM,HGHY,2025/6/5 9:30,2025/6/5 12:50
ddh_100783,YAFY,LLZL,2025/6/5 10:55,2025/6/5 13:55
ddh_100784,LLZL,HIUP,2025/6/5 12:50,2025/6/5 14:55
ddh_100785,EYWR,XLHA,2025/6/5 13:45,2025/6/5 16:50
ddh_100786,AAHN,GLHV,2025/6/5 14:40,2025/6/5 16:10
ddh_100787,KKME,OETZ,2025/6/5 19:30,2025/6/5 22:20
ddh_100788,EYWR,KKME,2025/6/5 21:15,2025/6/5 23:55
ddh_100789,LFOL,EYWR,2025/6/5 13:00,2025/6/5 15:35
ddh_100790,HZPW,PNNF,2025/6/5 15:00,2025/6/5 17:00
ddh_100791,FVJZ,EYWR,2025/6/5 14:30,2025/6/5 16:55
ddh_100792,HZPW,NLLA,2025/5/30 16:00,2025/5/30 19:00
ddh_100793,DOMU,NLLA,2025/5/31 17:00,2025/5/31 20:00
ddh_100794,NLLA,DYUE,2025/5/27 15:55,2025/5/27 18:40
ddh_100795,EYWR,KKME,2025/5/27 7:45,2025/5/27 10:15
ddh_100796,HZPW,OETZ,2025/5/27 20:10,2025/5/27 23:00
ddh_100797,OETZ,MCWT,2025/5/27 11:10,2025/5/27 15:55
ddh_100798,HZPW,YAFY,2025/5/27 8:15,2025/5/27 9:50
ddh_100799,DOMU,YITW,2025/5/31 7:50,2025/5/31 10:50
ddh_100800,HZPW,MPYS,2025/5/27 8:10,2025/5/27 10:40
ddh_100801,OKJK,DOMU,2025/5/27 11:35,2025/5/27 13:50
ddh_100802,VWIM,EYWR,2025/5/27 10:35,2025/5/27 13:00
ddh_100803,EYWR,HEJY,2025/5/27 21:05,2025/5/28 0:10
ddh_100804,GLHV,DOMU,2025/5/27 12:10,2025/5/27 14:00
ddh_100805,VGVC,EYWR,2025/5/27 19:55,2025/5/27 22:30
ddh_100806,DOMU,KKME,2025/5/27 7:15,2025/5/27 9:50
ddh_100807,DOMU,OETZ,2025/5/27 11:50,2025/5/27 14:15
ddh_100808,OXSQ,TUJZ,2025/5/27 7:20,2025/5/27 9:25
ddh_100809,EYWR,FVJZ,2025/5/27 10:50,2025/5/27 13:25
ddh_100810,VGVC,AAHN,2025/5/27 20:00,2025/5/27 22:15
ddh_100811,NLLA,DOMU,2025/6/1 21:10,2025/6/1 23:55
ddh_100812,OKJK,DOMU,2025/5/28 11:35,2025/5/28 14:10
ddh_100813,XCCH,DOMU,2025/5/28 12:35,2025/5/28 13:40
ddh_100814,YAFY,WKDC,2025/5/28 19:55,2025/5/28 22:30
ddh_100815,FGIR,EYWR,2025/5/28 19:55,2025/5/28 22:45
ddh_100816,NLLA,UXVH,2025/5/29 7:40,2025/5/29 11:25
ddh_100817,UXVH,DOMU,2025/6/1 12:30,2025/6/1 14:40
ddh_100818,AFPF,DOMU,2025/5/28 9:20,2025/5/28 11:10
ddh_100819,XINM,HGHY,2025/5/28 9:30,2025/5/28 12:50
ddh_100820,AFPF,AAHN,2025/5/28 9:30,2025/5/28 11:05
ddh_100821,PNNF,EYWR,2025/5/28 12:25,2025/5/28 14:25
ddh_100822,GLHV,LFOL,2025/5/28 9:10,2025/5/28 12:00
ddh_100823,QGSX,GLHV,2025/5/28 20:15,2025/5/28 22:55
ddh_100824,EYWR,YITW,2025/6/1 8:05,2025/6/1 10:50
ddh_100825,VOXP,AAHN,2025/5/28 16:10,2025/5/28 18:00
ddh_100826,NBCQ,AAHN,2025/5/28 21:20,2025/5/28 22:45
ddh_100827,XAQO,NTCO,2025/5/28 19:05,2025/5/28 21:30
ddh_100828,NLLA,LLZL,2025/5/28 10:00,2025/5/28 11:55
ddh_100829,NLLA,HZPW,2025/5/28 13:55,2025/5/28 16:55
ddh_100830,EYWR,XLOC,2025/5/28 18:25,2025/5/28 21:00
ddh_100831,WKDC,EYWR,2025/6/1 11:45,2025/6/1 14:15
ddh_100832,WKDC,DOMU,2025/5/28 13:05,2025/5/28 16:45
ddh_100833,OXSQ,HUYM,2025/5/28 7:35,2025/5/28 9:35
ddh_100834,OXSQ,ZJCG,2025/5/28 7:50,2025/5/28 9:35
ddh_100835,EYWR,BBZB,2025/5/28 19:00,2025/5/28 20:45
ddh_100836,LFOL,HIUP,2025/5/28 14:05,2025/5/28 16:25
ddh_100837,DOMU,GLHV,2025/5/29 13:00,2025/5/29 14:45
ddh_100838,NLLA,PNNF,2025/5/28 8:00,2025/5/28 11:10
ddh_100839,FVJZ,DOMU,2025/5/29 20:40,2025/5/29 23:40
ddh_100840,DOMU,VGVC,2025/5/28 12:30,2025/5/28 14:55
ddh_100841,DOMU,VOXP,2025/6/4 9:25,2025/6/4 11:25
ddh_100842,YITW,DOMU,2025/6/3 11:55,2025/6/3 14:25
ddh_100843,LLZL,HZPW,2025/6/5 20:20,2025/6/5 23:40
ddh_100844,KKME,DOMU,2025/6/5 11:10,2025/6/5 13:35
ddh_100845,HZPW,KKME,2025/6/5 7:35,2025/6/5 10:10
ddh_100846,HZPW,OXSQ,2025/6/5 18:50,2025/6/5 20:30
ddh_100847,NLLA,DOMU,2025/6/4 21:10,2025/6/4 23:55
ddh_100848,YITW,EYWR,2025/6/4 12:00,2025/6/4 14:35
ddh_100849,EYWR,DOMU,2025/6/5 13:40,2025/6/5 15:25
ddh_100850,VWIM,EYWR,2025/6/5 10:35,2025/6/5 13:00
ddh_100851,DOMU,GLHV,2025/6/3 13:00,2025/6/3 14:45
ddh_100852,WJBA,SFRI,2025/6/5 13:05,2025/6/5 15:05
ddh_100853,AAHN,KKME,2025/6/5 7:00,2025/6/5 9:40
ddh_100854,YITW,DOMU,2025/6/4 11:55,2025/6/4 14:25
ddh_100855,UXVH,NLLA,2025/6/4 12:25,2025/6/4 16:35
ddh_100856,XLHA,NLLA,2025/6/5 13:10,2025/6/5 16:20
ddh_100857,EYWR,DOMU,2025/6/5 9:15,2025/6/5 10:50
ddh_100858,NLLA,AAHN,2025/6/5 13:50,2025/6/5 16:35
ddh_100859,VOXP,XCHB,2025/6/5 17:15,2025/6/5 18:50
ddh_100860,EYWR,YITW,2025/5/30 8:05,2025/5/30 10:50
ddh_100861,OETZ,VWIM,2025/5/27 7:25,2025/5/27 10:45
ddh_100862,XLHA,HZPW,2025/5/27 20:10,2025/5/27 22:55
ddh_100863,NBCQ,DOMU,2025/5/27 18:50,2025/5/27 20:10
ddh_100864,PNNF,NLLA,2025/5/27 12:15,2025/5/27 15:10
ddh_100865,YITW,EYWR,2025/5/31 12:00,2025/5/31 14:35
ddh_100866,VWIM,KKME,2025/5/27 22:10,2025/5/28 0:30
ddh_100867,NLLA,KKME,2025/5/27 19:55,2025/5/27 22:50
ddh_100868,AAHN,VUWJ,2025/5/27 12:00,2025/5/27 13:55
ddh_100869,HZPW,IEMU,2025/5/27 8:30,2025/5/27 12:05
ddh_100870,FVJZ,OETZ,2025/5/27 11:55,2025/5/27 13:50
ddh_100871,VWIM,KKME,2025/5/27 11:50,2025/5/27 14:05
ddh_100872,WKDC,XCCH,2025/5/27 8:45,2025/5/27 11:40
ddh_100873,DOMU,VGVC,2025/5/27 7:15,2025/5/27 9:40
ddh_100874,AAHN,BBZB,2025/5/27 11:40,2025/5/27 14:15
ddh_100875,VHLB,EYWR,2025/5/27 20:45,2025/5/27 23:35
ddh_100876,HMXY,DOMU,2025/5/27 22:25,2025/5/28 0:25
ddh_100877,OXSQ,EYWR,2025/5/27 17:15,2025/5/27 19:00
ddh_100878,EYWR,UXVH,2025/5/27 6:55,2025/5/27 10:05
ddh_100879,DOMU,GLHV,2025/5/27 15:00,2025/5/27 17:00
ddh_100880,AAHN,VOXP,2025/5/27 18:20,2025/5/27 19:55
ddh_100881,KKME,HIUP,2025/5/27 11:20,2025/5/27 12:50
ddh_100882,HIUP,KKME,2025/5/27 21:35,2025/5/27 23:20
ddh_100883,HIUP,HZPW,2025/5/27 22:15,2025/5/28 0:15
ddh_100884,NLLA,LLZL,2025/5/27 10:00,2025/5/27 11:55
ddh_100885,NLLA,UFCB,2025/5/27 16:05,2025/5/27 18:35
ddh_100886,AAHN,OXSQ,2025/5/27 12:20,2025/5/27 14:05
ddh_100887,OXSQ,LFOL,2025/5/27 15:10,2025/5/27 17:45
ddh_100888,EYWR,PNNF,2025/5/27 18:00,2025/5/27 20:20
ddh_100889,AAHN,VGVC,2025/5/27 16:30,2025/5/27 18:55
ddh_100890,DOMU,NLLA,2025/6/2 9:00,2025/6/2 12:15
ddh_100891,AAHN,GLHV,2025/5/28 8:10,2025/5/28 9:50
ddh_100892,YITW,NLLA,2025/5/28 21:40,2025/5/29 0:15
ddh_100893,NLLA,DOMU,2025/6/5 16:15,2025/6/5 19:15
ddh_100894,KKME,GLHV,2025/5/28 8:15,2025/5/28 10:35
ddh_100895,FVJZ,EYWR,2025/5/28 12:20,2025/5/28 14:30
ddh_100896,NBCQ,DOMU,2025/5/28 18:50,2025/5/28 20:10
ddh_100897,HEJY,EYWR,2025/5/28 12:45,2025/5/28 15:55
ddh_100898,FVJZ,DOMU,2025/5/28 16:55,2025/5/28 19:50
ddh_100899,DOMU,NLLA,2025/5/28 7:00,2025/5/28 10:00
ddh_100900,NLLA,DOMU,2025/5/28 18:55,2025/5/28 21:55
ddh_100901,DOMU,FVJZ,2025/5/28 10:00,2025/5/28 12:50
ddh_100902,DOMU,VOXP,2025/5/28 13:25,2025/5/28 15:10
ddh_100903,LFOL,EYWR,2025/5/28 21:10,2025/5/28 23:35
ddh_100904,VGVC,HZPW,2025/5/28 11:15,2025/5/28 13:25
ddh_100905,LFOL,EYWR,2025/5/28 13:00,2025/5/28 15:35
ddh_100906,DOMU,PNNF,2025/5/28 15:30,2025/5/28 17:10
ddh_100907,UCKP,VWIM,2025/5/28 19:10,2025/5/28 21:20
ddh_100908,EYWR,VGVC,2025/5/28 11:15,2025/5/28 13:50
ddh_100909,OETZ,OXSQ,2025/5/28 11:05,2025/5/28 13:45
ddh_100910,KKME,AAHN,2025/5/28 21:15,2025/5/28 23:45
ddh_100911,XLOC,DOMU,2025/6/1 22:05,2025/6/1 23:55
ddh_100912,KKME,HZPW,2025/5/28 20:55,2025/5/28 23:25
ddh_100913,UXVH,DOMU,2025/5/28 12:30,2025/5/28 14:40
ddh_100914,XLHA,HZPW,2025/5/28 20:10,2025/5/28 22:55
ddh_100915,OXSQ,LLZL,2025/5/28 21:30,2025/5/28 23:50
ddh_100916,HUYM,OXSQ,2025/6/5 16:05,2025/6/5 17:50
ddh_100917,GLHV,OXSQ,2025/6/5 21:55,2025/6/5 23:45
ddh_100918,HZPW,QUIP,2025/6/5 19:50,2025/6/5 21:30
ddh_100919,FVJZ,HZPW,2025/6/5 11:30,2025/6/5 14:05
ddh_100920,VOXP,ZJCG,2025/6/5 10:40,2025/6/5 12:35
ddh_100921,HZPW,SFRI,2025/6/5 8:05,2025/6/5 10:15
ddh_100922,SCXF,SCXF,2025/6/5 13:00,2025/6/5 16:00
ddh_100923,HIUP,ISKH,2025/6/5 9:55,2025/6/5 11:40
ddh_100924,DOMU,VOXP,2025/6/4 17:30,2025/6/4 19:25
ddh_100925,KKME,WJBA,2025/6/5 15:25,2025/6/5 17:25
ddh_100926,NLLA,EYWR,2025/6/5 21:50,2025/6/5 23:55
ddh_100927,AAHN,OXSQ,2025/6/5 12:20,2025/6/5 14:05
ddh_100928,DOMU,YITW,2025/6/5 16:55,2025/6/5 19:50
ddh_100929,NLLA,XLHA,2025/6/5 8:15,2025/6/5 12:05
ddh_100930,KKME,GLHV,2025/6/5 8:20,2025/6/5 10:35
ddh_100931,HZPW,VGVC,2025/6/5 17:30,2025/6/5 19:55
ddh_100932,GLHV,HZPW,2025/6/5 20:10,2025/6/5 22:00
ddh_100933,NLLA,OXSQ,2025/6/5 12:25,2025/6/5 15:00
ddh_100934,FVJZ,EYWR,2025/6/5 21:00,2025/6/5 23:20
ddh_100935,HIUP,DOMU,2025/6/5 12:40,2025/6/5 14:35
ddh_100936,ZDHU,HZPW,2025/6/5 21:55,2025/6/5 23:30
ddh_100937,EYWR,YITW,2025/5/30 15:00,2025/5/30 17:50
ddh_100938,DOMU,GLHV,2025/5/30 13:00,2025/5/30 14:45
ddh_100939,FVJZ,HZPW,2025/5/27 11:30,2025/5/27 14:05
ddh_100940,NLLA,QGSX,2025/5/27 7:40,2025/5/27 10:45
ddh_100941,VOXP,HZPW,2025/5/27 16:20,2025/5/27 17:45
ddh_100942,UXVH,NLLA,2025/5/31 12:25,2025/5/31 16:35
ddh_100943,DOMU,GLHV,2025/5/27 11:00,2025/5/27 12:50
ddh_100944,DOMU,OKJK,2025/5/27 15:10,2025/5/27 17:25
ddh_100945,HZPW,GLHV,2025/5/27 17:30,2025/5/27 19:00
ddh_100946,EYWR,FGIR,2025/5/27 15:40,2025/5/27 18:55
ddh_100947,EYWR,DOMU,2025/5/27 13:40,2025/5/27 15:25
ddh_100948,EYWR,OXSQ,2025/5/27 6:50,2025/5/27 8:35
ddh_100949,EYWR,KREM,2025/5/27 13:45,2025/5/27 16:20
ddh_100950,VGVC,EYWR,2025/5/27 12:35,2025/5/27 14:50
ddh_100951,DOMU,GLHV,2025/5/31 9:00,2025/5/31 11:00
ddh_100952,OXSQ,DOMU,2025/5/27 17:05,2025/5/27 18:40
ddh_100953,HIUP,EYWR,2025/5/27 16:05,2025/5/27 17:35
ddh_100954,AAHN,NLLA,2025/5/27 9:45,2025/5/27 12:40
ddh_100955,DOMU,GLHV,2025/5/31 13:00,2025/5/31 14:45
ddh_100956,EYWR,KKME,2025/5/27 18:25,2025/5/27 20:55
ddh_100957,EYWR,NLLA,2025/5/31 10:00,2025/5/31 12:05
ddh_100958,HZPW,NLLA,2025/5/29 12:00,2025/5/29 14:45
ddh_100959,VWIM,OETZ,2025/5/28 20:10,2025/5/28 23:25
ddh_100960,DOMU,YITW,2025/5/29 16:55,2025/5/29 19:50
ddh_100961,VWIM,EYWR,2025/5/29 14:20,2025/5/29 16:40
ddh_100962,GLHV,VWIM,2025/5/28 15:30,2025/5/28 18:20
ddh_100963,WKDC,HZPW,2025/5/28 6:55,2025/5/28 9:55
ddh_100964,HEJY,VOXP,2025/5/28 8:55,2025/5/28 11:50
ddh_100965,XCHB,SFRI,2025/5/28 13:30,2025/5/28 15:30
ddh_100966,XCHB,ZJCG,2025/5/28 12:25,2025/5/28 14:30
ddh_100967,DOMU,YITW,2025/5/28 11:15,2025/5/28 14:00
ddh_100968,DOMU,OXSQ,2025/5/28 16:20,2025/5/28 18:05
ddh_100969,WKDC,HIUP,2025/5/28 17:45,2025/5/28 20:35
ddh_100970,MPYS,VOXP,2025/5/28 12:55,2025/5/28 14:55
ddh_100971,TZJS,NLLA,2025/5/28 13:00,2025/5/28 15:55
ddh_100972,VWIM,OETZ,2025/5/28 12:05,2025/5/28 15:20
ddh_100973,DOMU,MPYS,2025/5/29 15:50,2025/5/29 18:40
ddh_100974,NLLA,DOMU,2025/5/28 21:10,2025/5/28 23:55
ddh_100975,VWIM,EYWR,2025/5/28 14:20,2025/5/28 16:40
ddh_100976,VUWJ,HZPW,2025/5/28 21:50,2025/5/29 0:05
ddh_100977,AFPF,AAHN,2025/5/28 9:20,2025/5/28 10:55
ddh_100978,MPYS,DOMU,2025/5/28 20:15,2025/5/28 23:05
ddh_100979,GLHV,AAHN,2025/5/28 7:45,2025/5/28 9:30
ddh_100980,HIUP,OETZ,2025/5/28 16:50,2025/5/28 19:00
ddh_100981,DOMU,UXVH,2025/6/2 8:25,2025/6/2 10:55
ddh_100982,HGHY,OETZ,2025/5/28 13:55,2025/5/28 16:15
ddh_100983,DOMU,GLHV,2025/6/1 13:00,2025/6/1 14:45
ddh_100984,DOMU,BBZB,2025/6/1 9:10,2025/6/1 11:50
ddh_100985,PNNF,HZPW,2025/6/5 18:15,2025/6/5 20:10
ddh_100986,EYWR,DOMU,2025/6/5 19:00,2025/6/5 20:30
ddh_100987,DOMU,FVJZ,2025/6/4 10:00,2025/6/4 12:50
ddh_100988,HZPW,UWWO,2025/6/3 14:40,2025/6/3 16:40
ddh_100989,PZYH,KKME,2025/6/5 20:15,2025/6/5 22:55
ddh_100990,DOMU,VOXP,2025/6/5 9:25,2025/6/5 11:25
ddh_100991,EYWR,LFOL,2025/6/3 16:35,2025/6/3 19:20
ddh_100992,HZPW,WKDC,2025/6/5 18:05,2025/6/5 21:30
ddh_100993,DOMU,NLLA,2025/6/3 17:00,2025/6/3 20:00
ddh_100994,OETZ,DOMU,2025/6/5 7:05,2025/6/5 9:45
ddh_100995,HGHY,EYWR,2025/6/5 14:40,2025/6/5 18:10
ddh_100996,OETZ,HZPW,2025/6/5 17:15,2025/6/5 19:50
ddh_100997,HIUP,EYWR,2025/6/5 16:05,2025/6/5 17:35
ddh_100998,GLHV,DOMU,2025/5/30 16:10,2025/5/30 17:50
ddh_100999,GLHV,LFOL,2025/6/5 9:10,2025/6/5 12:00
ddh_101000,DOMU,HIUP,2025/5/30 9:40,2025/5/30 11:40
ddh_101001,DOMU,EYWR,2025/6/5 21:20,2025/6/5 22:55
ddh_101002,DOMU,HIUP,2025/6/5 9:40,2025/6/5 11:40
ddh_101003,MCWT,HZPW,2025/6/5 9:30,2025/6/5 15:00
ddh_101004,AAHN,XLHA,2025/6/5 17:00,2025/6/5 19:50
ddh_101005,DOMU,YITW,2025/5/30 7:50,2025/5/30 10:50
ddh_101006,DOMU,YITW,2025/5/30 17:05,2025/5/30 19:50
ddh_101007,OXSQ,HZPW,2025/5/27 11:00,2025/5/27 12:35
ddh_101008,PNNF,EYWR,2025/5/31 21:25,2025/5/31 23:40
ddh_101009,DOMU,PNNF,2025/5/27 7:30,2025/5/27 9:05
ddh_101010,HZPW,VOXP,2025/5/27 7:40,2025/5/27 9:30
ddh_101011,HZPW,YITW,2025/5/27 7:40,2025/5/27 10:45
ddh_101012,VOXP,DOMU,2025/5/27 16:10,2025/5/27 17:55
ddh_101013,OETZ,DOMU,2025/5/27 12:35,2025/5/27 15:25
ddh_101014,GLHV,KKME,2025/5/27 11:40,2025/5/27 14:30
ddh_101015,OETZ,AAHN,2025/5/27 8:20,2025/5/27 11:15
ddh_101016,VUWJ,AAHN,2025/5/27 15:15,2025/5/27 17:20
ddh_101017,HUYM,DOMU,2025/5/27 10:40,2025/5/27 12:40
ddh_101018,DOMU,SFRI,2025/5/27 6:45,2025/5/27 9:00
ddh_101019,YITW,OXSQ,2025/5/27 19:05,2025/5/27 21:10
ddh_101020,DOMU,HMXY,2025/5/27 13:10,2025/5/27 15:00
ddh_101021,KREM,EYWR,2025/5/27 17:35,2025/5/27 20:00
ddh_101022,HIUP,WKDC,2025/5/27 13:50,2025/5/27 16:45
ddh_101023,VWIM,OETZ,2025/5/27 20:10,2025/5/27 23:25
ddh_101024,VWIM,HZPW,2025/5/27 22:25,2025/5/27 23:55
ddh_101025,LLZL,HIUP,2025/5/27 12:50,2025/5/27 14:55
ddh_101026,HZPW,MCWT,2025/5/27 18:45,2025/5/28 0:10
ddh_101027,DOMU,KREM,2025/5/27 17:50,2025/5/27 20:00
ddh_101028,DOMU,SFRI,2025/5/27 19:05,2025/5/27 21:00
ddh_101029,DSQK,AAHN,2025/5/28 21:00,2025/5/28 22:40
ddh_101030,HIUP,LLZL,2025/5/28 9:45,2025/5/28 12:00
ddh_101031,NBCQ,EYWR,2025/5/28 22:00,2025/5/28 23:55
ddh_101032,AAHN,HIUP,2025/5/28 7:05,2025/5/28 9:00
ddh_101033,BBZB,DOMU,2025/5/28 12:50,2025/5/28 15:25
ddh_101034,HZPW,OETZ,2025/5/28 7:20,2025/5/28 10:10
ddh_101035,KKME,EYWR,2025/5/28 22:05,2025/5/29 0:05
ddh_101036,HZPW,VOXP,2025/5/28 13:05,2025/5/28 14:30
ddh_101037,OXSQ,DOMU,2025/5/28 21:10,2025/5/28 22:50
ddh_101038,EYWR,HGHY,2025/5/28 9:45,2025/5/28 12:40
ddh_101039,AAHN,OKJK,2025/5/28 15:30,2025/5/28 17:50
ddh_101040,XLHA,HZPW,2025/5/28 12:10,2025/5/28 15:00
ddh_101041,OETZ,PNNF,2025/5/28 7:40,2025/5/28 10:50
ddh_101042,NLLA,DOMU,2025/5/28 7:45,2025/5/28 10:25
ddh_101043,EYWR,KKME,2025/5/28 7:50,2025/5/28 10:15
ddh_101044,DOMU,GLHV,2025/5/29 7:00,2025/5/29 8:50
ddh_101045,HZPW,SFRI,2025/5/28 8:05,2025/5/28 10:15
ddh_101046,DYUE,NLLA,2025/6/5 19:40,2025/6/5 22:05
ddh_101047,MCWT,LLZL,2025/6/5 16:20,2025/6/5 19:20
ddh_101048,YITW,EYWR,2025/6/5 12:00,2025/6/5 14:35
ddh_101049,HZPW,HIUP,2025/6/5 7:55,2025/6/5 9:45
ddh_101050,FVJZ,DOMU,2025/6/3 20:40,2025/6/3 23:40
ddh_101051,SFRI,DOMU,2025/6/4 22:00,2025/6/5 0:30
ddh_101052,ZJCG,VOXP,2025/6/5 13:25,2025/6/5 15:20
ddh_101053,XLOC,DOMU,2025/6/4 22:05,2025/6/4 23:55
ddh_101054,GLHV,OETZ,2025/6/5 21:50,2025/6/5 23:55
ddh_101055,DOMU,SFRI,2025/6/5 14:35,2025/6/5 17:00
ddh_101056,DOMU,SFRI,2025/6/5 6:45,2025/6/5 9:00
ddh_101057,OXSQ,EYWR,2025/6/5 17:15,2025/6/5 19:00
ddh_101058,DOMU,NLLA,2025/6/4 15:00,2025/6/4 17:50
ddh_101059,PNNF,LLZL,2025/6/5 21:05,2025/6/6 0:15
ddh_101060,DOMU,XLOC,2025/5/30 19:10,2025/5/30 21:15
ddh_101061,HZPW,NLLA,2025/6/5 16:00,2025/6/5 18:50
ddh_101062,GLHV,VWIM,2025/6/5 13:55,2025/6/5 16:20
ddh_101063,OETZ,AAHN,2025/6/5 8:20,2025/6/5 11:15
ddh_101064,DOMU,NLLA,2025/6/2 11:00,2025/6/2 13:50
ddh_101065,HUYM,DOMU,2025/6/5 10:40,2025/6/5 12:40
ddh_101066,AAHN,EYWR,2025/6/5 11:10,2025/6/5 12:40
ddh_101067,PNNF,NLLA,2025/5/30 12:15,2025/5/30 15:10
ddh_101068,OXSQ,GLHV,2025/5/27 19:00,2025/5/27 20:50
ddh_101069,VGVC,DOMU,2025/5/27 11:05,2025/5/27 13:15
ddh_101070,EYWR,HGHY,2025/5/31 16:05,2025/5/31 18:55
ddh_101071,DOMU,NLLA,2025/5/27 21:00,2025/5/27 23:40
ddh_101072,PNNF,NLLA,2025/5/31 12:15,2025/5/31 15:10
